1,1,0,1,0,-1,-1,5,0,-1,-1,1,1,0,1,16,8,1.8,3.25,4.26,1
1,1,-1,1,1,1,0,11,-1,-1,-1,-1,1,1,1,17,22,2.69,3.18,2.48,0
1,1,0,1,1,1,1,13,0,-1,-1,-1,1,-1,0,4,24,2.2,3.16,3.16,1
1,0,1,1,1,-1,1,19,0,1,0,-1,0,0,-1,6,24,1.36,4.23,8.08,0
-1,1,0,0,-1,-1,0,14,1,-1,1,-1,1,1,0,1,24,7.24,3.78,1.45,0
1,1,-1,0,-1,1,1,8,-1,1,-1,-1,0,-1,1,15,24,4.05,3.24,1.86,1
-1,-1,1,0,0,1,1,6,1,0,1,-1,1,1,-1,8,23,1.3,4.54,9.74,-1
1,1,-1,1,0,1,1,3,-1,-1,0,-1,-1,-1,-1,18,22,2,3.23,3.53,0
1,1,-1,-1,1,0,-1,6,1,-1,0,-1,0,-1,-1,2,23,2.73,3.19,2.42,1
1,0,1,1,1,1,0,18,1,-1,0,0,-1,-1,1,5,24,3.57,3.23,1.99,-1
-1,0,1,0,0,1,0,7,-1,1,1,-1,1,1,0,6,23,1.87,3.23,4.03,0
1,-1,-1,1,-1,1,0,11,-1,1,0,1,-1,-1,-1,10,25,2.2,3.17,3.12,1
0,-1,0,0,1,-1,-1,16,-1,0,0,1,1,0,0,12,24,1.28,4.79,10.38,-1
-1,1,1,0,1,-1,1,14,0,-1,-1,-1,1,-1,0,19,24,2.24,3.19,3.03,1
1,1,1,-1,-1,-1,0,16,-1,1,1,-1,0,1,-1,8,25,1.77,3.33,4.41,1
0,-1,1,-1,-1,1,-1,7,-1,0,1,-1,1,1,1,20,25,2.71,3.18,2.45,1
1,0,1,0,1,1,1,2,-1,0,-1,-1,-1,-1,-1,14,25,1.5,3.67,6.46,1
1,1,1,-1,1,0,1,4,-1,1,-1,-1,-1,0,0,12,25,1.83,3.08,4.59,1
1,-1,1,-1,-1,0,0,1,-1,1,-1,0,-1,-1,0,3,25,1.71,3.3,4.88,1
-1,1,1,1,0,0,1,11,1,-1,0,-1,-1,0,-1,3,24,4.51,3.26,1.77,1
-1,-1,1,-1,-1,0,0,6,-1,0,-1,-1,0,-1,-1,3,26,1.54,3.64,6.1,-1
1,0,0,1,1,-1,-1,5,0,-1,0,0,-1,0,0,6,25,2.12,3.21,3.25,0
0,0,-1,-1,0,0,-1,14,-1,-1,0,-1,1,-1,-1,13,26,2.24,3.16,3.07,-1
-1,-1,1,-1,1,0,1,10,1,1,-1,0,1,-1,-1,9,26,1.82,3.27,4.2,1
0,1,1,1,1,1,1,13,-1,-1,1,1,1,0,-1,16,26,7.65,4.11,1.39,1
-1,0,0,1,-1,-1,-1,16,1,-1,1,1,0,0,-1,1,25,6.2,3.68,1.52,1
1,1,1,-1,1,0,1,19,0,-1,0,-1,-1,-1,-1,2,26,3.92,3.23,1.9,-1
0,-1,1,-1,-1,-1,1,20,-1,-1,1,-1,0,-1,-1,4,25,1.83,3.29,4.16,0
-1,0,-1,1,1,1,1,9,-1,-1,-1,0,0,-1,-1,12,26,5.68,3.53,1.59,1
-1,1,-1,-1,1,-1,1,5,0,-1,-1,-1,-1,0,1,18,26,1.84,3.25,4.15,1
0,1,1,0,1,1,-1,3,0,0,-1,-1,1,1,0,5,26,2.05,3.16,3.53,1
-1,1,0,-1,1,1,1,7,1,-1,1,1,1,-1,0,20,26,1.46,3.79,7.26,1
1,-1,1,0,1,1,0,4,1,-1,1,1,0,0,1,7,27,1.67,3.42,5,0
1,0,1,-1,1,1,-1,13,-1,-1,0,0,-1,-1,-1,12,26,1.83,3.26,4.16,0
1,1,1,1,0,-1,1,18,-1,1,1,1,-1,0,-1,20,26,1.66,3.44,5.15,1
1,0,-1,1,1,1,1,5,0,-1,-1,1,1,0,-1,6,27,3.01,3.22,2.24,1
1,0,0,1,1,1,0,12,0,1,1,0,0,1,1,15,27,2.16,3.19,3.18,0
1,-1,-1,0,0,1,1,1,-1,-1,1,-1,0,-1,1,19,27,1.15,6.47,15.45,1
0,1,-1,1,1,-1,0,11,1,-1,1,-1,0,-1,-1,11,27,2.1,3.2,3.34,1
1,1,0,1,1,-1,1,2,0,1,-1,-1,-1,-1,-1,10,27,1.81,3.26,4.31,1
1,0,0,1,0,0,0,6,-1,-1,-1,-1,-1,-1,-1,14,25,1.55,3.57,6.15,1
1,-1,-1,-1,0,1,1,17,0,0,-1,1,1,1,-1,15,27,2.4,3.18,2.77,-1
-1,-1,-1,0,1,1,-1,17,1,1,0,0,-1,-1,-1,1,28,1.7,3.37,4.82,-1
-1,-1,0,0,-1,-1,0,14,-1,1,-1,0,-1,1,-1,19,28,3.12,3.2,2.18,1
1,1,1,1,1,1,1,15,-1,-1,1,1,0,-1,-1,5,28,1.47,3.71,7.21,-1
0,1,-1,-1,-1,1,-1,14,-1,-1,-1,0,1,-1,-1,18,27,1.86,3.24,4.07,1
1,-1,1,1,-1,0,1,10,0,0,-1,0,0,0,-1,7,28,2.25,3.19,3,1
1,-1,-1,1,-1,1,1,7,-1,1,-1,0,-1,-1,-1,11,27,7.71,3.97,1.41,0
1,0,1,1,-1,1,1,2,0,0,-1,-1,-1,0,0,13,28,2.05,3.19,3.44,0
-1,1,1,1,1,1,1,9,1,1,1,-1,0,-1,-1,20,28,1.41,3.96,7.75,1
-1,1,0,1,1,0,0,4,0,1,-1,-1,-1,-1,-1,6,28,1.91,3.22,3.88,1
1,-1,-1,0,0,-1,0,9,-1,0,-1,-1,-1,-1,1,2,28,4.77,3.41,1.69,-1
1,1,0,-1,1,1,1,18,1,1,0,-1,-1,1,1,17,28,1.98,3.18,3.7,0
-1,0,0,1,1,1,-1,1,-1,0,-1,-1,0,0,-1,4,29,1.85,3.24,4.2,1
0,1,0,0,0,1,1,5,1,1,-1,1,-1,-1,0,8,27,2.01,3.21,3.6,1
-1,1,0,1,1,1,0,9,-1,-1,-1,-1,-1,-1,1,16,29,1.46,3.82,7.07,1
-1,1,0,1,-1,1,1,19,-1,-1,-1,-1,-1,-1,-1,9,29,1.84,3.25,4.18,1
-1,-1,1,0,1,1,1,20,1,1,0,0,1,0,1,7,29,2.75,3.19,2.43,-1
-1,1,1,1,1,1,1,5,1,0,0,1,1,0,-1,14,29,3.02,3.22,2.24,1
0,1,1,1,1,-1,-1,2,1,-1,-1,1,0,-1,-1,12,28,2.25,3.13,3.07,1
0,1,1,1,0,0,0,12,-1,1,1,1,-1,1,-1,14,29,2.18,3.19,3.13,1
1,-1,-1,0,1,1,-1,5,0,-1,-1,1,-1,-1,0,3,29,1.42,3.95,7.44,1
1,1,-1,1,1,0,1,3,-1,-1,-1,-1,-1,1,-1,16,30,1.37,4.11,8.46,1
1,0,1,1,1,0,1,8,0,0,1,1,0,-1,-1,14,30,1.4,4.4,8.87,1
-1,-1,0,1,1,-1,1,4,-1,-1,-1,0,0,0,-1,12,30,3.13,3.19,2.22,1
1,1,1,1,1,1,1,5,1,1,1,-1,1,-1,-1,14,30,1.76,3.34,4.51,1
1,0,0,0,1,1,1,7,1,-1,0,-1,-1,-1,1,20,28,1.35,4.34,8.69,1
1,1,1,1,1,1,1,11,1,0,0,1,0,1,1,8,30,1.84,3.27,4.22,-1
-1,0,1,1,-1,-1,0,17,-1,-1,-1,-1,1,1,-1,2,30,2.04,3.22,3.49,-1
-1,1,-1,1,1,0,1,10,-1,0,-1,1,-1,-1,-1,18,29,6.67,3.75,1.49,-1
1,0,-1,1,1,1,0,18,0,-1,-1,0,0,-1,-1,4,29,2,3.17,3.62,-1
1,1,-1,0,1,1,1,12,-1,1,-1,-1,0,-1,-1,3,30,7.23,3.86,1.45,-1
1,1,1,1,-1,1,1,14,0,0,-1,-1,-1,1,-1,1,31,2.89,3.18,2.34,1
-1,1,1,0,1,1,-1,2,0,-1,-1,-1,0,-1,-1,9,32,1.98,3.23,3.62,1
0,-1,-1,0,1,1,1,15,-1,-1,-1,1,-1,-1,-1,14,31,1.27,4.92,10.36,0
0,1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,11,31,1.6,3.45,5.69,1
1,0,1,1,1,-1,1,20,-1,-1,-1,-1,-1,-1,-1,4,31,4.86,3.4,1.69,-1
0,0,-1,0,-1,-1,-1,8,-1,1,-1,-1,0,-1,1,9,31,2.04,3.22,3.42,-1
-1,-1,1,-1,1,1,1,14,0,0,0,-1,-1,-1,-1,7,30,2.26,3.21,2.97,1
1,1,0,0,0,1,1,11,-1,1,0,-1,-1,-1,1,13,31,1.19,5.63,13.89,1
1,1,1,-1,-1,1,-1,2,0,1,-1,-1,-1,0,1,18,30,2.44,3.2,2.72,1
1,1,0,0,1,1,-1,4,0,-1,-1,1,1,0,1,17,31,1.41,4.01,7.6,1
1,1,-1,-1,1,-1,1,2,1,-1,-1,0,-1,1,1,9,31,1.3,4.74,8.73,1
1,1,1,0,1,1,1,10,0,-1,-1,-1,1,-1,1,20,32,1.3,4.68,9.68,0
-1,1,1,1,0,-1,1,18,-1,-1,-1,1,-1,-1,-1,1,31,9.11,4.45,1.33,0
-1,0,1,1,-1,1,1,5,1,1,0,-1,-1,-1,0,16,31,3.92,3.26,1.89,1
0,0,1,1,1,1,1,7,-1,1,1,-1,1,-1,-1,2,30,1.34,4.36,8.64,-1
1,1,-1,1,1,1,0,15,0,-1,1,-1,-1,-1,1,17,33,1.86,3.29,4.02,-1
-1,0,1,1,1,-1,1,11,-1,0,0,-1,-1,1,-1,4,32,2.58,3.19,2.57,1
1,1,-1,-1,0,-1,1,17,-1,-1,0,-1,-1,1,-1,3,32,5.96,3.58,1.56,-1
1,1,1,1,1,-1,1,13,1,-1,1,-1,-1,-1,-1,13,32,1.97,3.24,3.59,-1
1,1,0,1,-1,-1,1,8,-1,0,0,0,-1,-1,-1,11,32,2.03,3.21,3.47,0
1,1,1,1,1,1,-1,5,0,1,0,1,1,1,1,8,32,1.76,3.29,4.49,0
1,1,1,0,-1,1,0,17,0,-1,-1,-1,-1,-1,1,7,32,2.71,3.19,2.43,1
0,0,1,1,-1,1,1,4,-1,-1,-1,-1,1,-1,1,13,33,2.29,3.19,2.91,1
0,0,0,1,1,1,0,11,-1,-1,0,-1,-1,-1,0,10,33,2.48,3.2,2.64,0
1,-1,1,1,1,-1,-1,17,-1,-1,-1,-1,-1,1,0,5,32,1.61,3.49,5.42,0
-1,0,-1,-1,-1,-1,0,7,-1,-1,0,1,-1,0,-1,17,33,1.89,3.33,3.82,0
-1,0,1,1,1,0,1,15,-1,1,1,0,1,-1,1,18,33,1.93,3.22,3.78,0
1,1,-1,1,1,1,0,1,-1,0,-1,1,1,-1,0,9,33,1.26,4.9,10.52,1
1,0,1,1,-1,1,-1,3,-1,-1,-1,-1,-1,1,-1,7,34,1.49,3.67,6.59,1
1,-1,1,1,1,1,-1,13,0,-1,-1,-1,1,-1,-1,10,32,1.99,3.22,3.59,-1
-1,-1,1,-1,1,1,-1,2,0,-1,-1,1,-1,-1,-1,6,33,2.36,3.17,2.82,1
-1,1,1,1,-1,-1,0,17,-1,-1,1,-1,-1,-1,-1,5,33,4.87,3.53,1.65,0
-1,1,-1,1,1,-1,1,2,-1,-1,-1,1,-1,1,0,20,34,1.1,7.33,22.06,0
1,1,1,1,-1,1,1,7,-1,1,-1,-1,-1,0,-1,1,33,1.24,5.2,11.38,-1
1,-1,1,1,1,1,0,5,1,1,0,1,-1,1,0,19,34,5.18,3.44,1.64,1
1,0,1,1,1,0,0,10,0,-1,-1,1,-1,-1,-1,4,34,2.55,3.17,2.62,-1
1,-1,1,1,1,0,-1,15,0,0,-1,-1,-1,0,0,12,34,2.06,3.23,3.39,1
1,1,1,-1,1,1,-1,7,0,1,1,1,1,0,0,7,34,1.87,3.28,3.97,1
1,1,1,-1,-1,0,0,17,1,-1,-1,-1,-1,1,1,13,34,1.74,3.47,4.32,1
0,1,-1,-1,1,0,1,7,-1,-1,-1,1,-1,1,-1,13,34,2.05,3.22,3.4,1
0,1,1,1,0,1,0,15,-1,0,1,-1,0,-1,0,18,34,2.29,3.08,3.03,1
1,1,1,1,-1,0,0,6,0,-1,-1,1,-1,1,-1,3,34,3.16,3.19,2.17,-1
1,1,-1,1,1,1,-1,4,-1,1,-1,-1,1,-1,0,2,35,2.4,3.2,2.75,-1
0,1,1,1,0,0,1,11,-1,-1,1,1,0,0,-1,17,35,1.23,5.24,11.95,1
-1,1,1,1,0,1,-1,1,0,-1,-1,-1,0,0,1,12,35,2.42,3.23,2.71,1
1,1,1,1,-1,-1,1,13,-1,1,1,-1,0,-1,-1,7,34,3.85,3.25,1.89,1
1,1,-1,1,-1,0,0,20,-1,-1,1,-1,-1,1,-1,7,34,3.24,3.2,2.12,-1
-1,0,-1,1,-1,0,1,18,-1,-1,-1,1,-1,-1,1,8,35,2.38,3.22,2.77,0
-1,-1,-1,-1,0,0,1,7,-1,-1,-1,0,-1,0,-1,15,35,2,3.23,3.47,1
0,-1,1,0,1,0,1,17,-1,-1,-1,1,0,0,1,6,35,2.49,3.18,2.67,1
-1,1,1,1,1,0,1,5,-1,1,-1,-1,-1,1,1,4,35,1.67,3.37,5.05,0
1,1,-1,1,1,-1,0,7,-1,-1,-1,0,0,-1,-1,11,35,1.81,3.29,4.15,1
1,1,1,0,0,-1,1,12,1,-1,0,-1,0,-1,-1,17,36,2.13,3.24,3.17,0
1,-1,1,1,-1,1,-1,6,0,1,-1,1,0,-1,0,19,36,1.71,3.39,4.68,1
1,-1,-1,0,0,1,1,17,-1,1,-1,1,0,0,1,20,36,1.37,4.19,8.03,1
-1,1,1,1,0,-1,1,14,1,1,1,0,0,-1,-1,9,35,2.07,3.21,3.32,1
1,1,0,1,0,1,1,16,-1,-1,1,-1,1,-1,-1,13,36,2.14,3.18,3.14,-1
-1,-1,1,0,1,1,1,10,-1,-1,1,-1,1,-1,1,3,36,4.17,3.28,1.83,-1
1,1,1,0,1,-1,1,1,1,-1,-1,1,-1,0,1,2,36,2.37,3.23,2.78,1
1,0,1,0,1,1,0,18,1,-1,-1,1,-1,1,-1,6,37,2.78,3.22,2.37,0
1,-1,1,-1,1,-1,-1,2,-1,0,-1,0,-1,-1,1,16,37,2.13,3.09,3.39,1
1,-1,1,-1,1,1,-1,14,-1,-1,-1,0,1,-1,-1,13,36,1.35,4.23,8.85,-1
1,1,1,-1,-1,1,1,14,-1,-1,0,0,1,-1,0,10,35,1.85,3.31,4.01,-1
-1,-1,0,0,1,1,1,9,1,1,0,0,-1,-1,-1,17,37,2.39,3.2,2.74,-1
1,1,0,0,1,1,1,12,-1,-1,1,0,0,1,-1,6,37,2.39,3.24,2.74,-1
-1,1,1,1,-1,-1,0,4,-1,1,-1,-1,1,0,-1,8,37,1.64,3.45,5.19,1
-1,1,-1,0,0,-1,1,20,-1,-1,-1,-1,0,-1,0,5,36,1.25,5.21,10.12,-1
1,1,-1,1,0,-1,1,2,-1,-1,1,1,-1,-1,1,14,37,9.7,4.91,1.27,0
-1,1,-1,0,1,0,1,19,1,-1,0,-1,-1,-1,1,8,37,2.3,3.25,2.87,-1
1,-1,0,0,-1,1,-1,6,-1,-1,0,-1,1,-1,-1,1,37,3,3.23,2.22,1
-1,1,1,-1,0,1,1,8,-1,1,1,-1,-1,1,0,13,37,1.54,3.64,5.79,0
1,-1,0,0,-1,1,-1,20,-1,-1,0,1,-1,-1,1,13,37,5.21,3.51,1.61,1
-1,1,-1,1,1,-1,-1,15,-1,-1,-1,0,-1,0,1,5,37,3.1,3.3,2.13,-1
1,1,0,1,0,-1,-1,4,1,0,0,-1,-1,-1,1,10,38,1.21,5.47,11.52,1
0,1,0,1,1,-1,1,16,1,0,0,1,-1,1,-1,20,38,1.53,3.61,5.98,1
-1,0,0,-1,1,-1,1,6,-1,1,-1,-1,1,1,1,15,38,1.68,3.4,4.85,1
1,1,-1,0,1,1,0,7,0,-1,0,-1,-1,0,0,18,38,1.55,3.59,5.83,1
1,0,0,-1,1,0,-1,11,-1,1,0,-1,0,-1,1,19,38,1.61,3.47,5.32,0
1,0,-1,1,1,-1,1,12,1,1,-1,-1,1,0,0,14,38,1.65,3.43,5.01,1
1,-1,1,0,-1,1,0,2,-1,0,0,-1,-1,-1,1,13,38,1.2,5.56,12.26,1
1,1,-1,1,-1,1,0,7,-1,0,-1,1,-1,-1,-1,1,38,2.82,3.18,2.33,1
-1,0,0,1,1,1,-1,17,1,-1,1,-1,1,1,-1,3,38,5.11,3.62,1.59,-1
1,0,1,1,1,-1,-1,9,-1,-1,-1,1,1,0,-1,5,38,4.23,3.47,1.73,1
